CODIGO,QUANTIDADE,DATA,TP_VACINA,DS_FABRICANTE
430005,150,2021-12-27,Pfizer,PFIZER MANUFACTURING BELGIUM NV - BELGICA
430005,155,2021-08-18,AstraZeneca,FUNDACAO OSWALDO CRUZ
430005,156,2021-10-04,Pfizer,PFIZER MANUFACTURING BELGIUM NV - BELGICA
430005,162,2021-09-23,Pfizer,PFIZER MANUFACTURING BELGIUM NV - BELGICA
430005,175,2021-07-16,AstraZeneca,FUNDACAO OSWALDO CRUZ
430005,190,2021-04-02,CoronaVac,FUNDACAO BUTANTAN
430005,190,2021-12-20,AstraZeneca,FUNDACAO OSWALDO CRUZ
430005,194,2021-01-19,CoronaVac,FUNDACAO BUTANTAN
430005,202,2022-01-17,Pfizer,PFIZER MANUFACTURING BELGIUM NV - BELGICA
430005,230,2021-02-01,CoronaVac,FUNDACAO BUTANTAN
430005,240,2021-12-01,Pfizer,PFIZER MANUFACTURING BELGIUM NV - BELGICA
430010,-410,2021-09-15,CoronaVac,INSTITUTO BUTANTAN
430010,-330,2022-02-09,AstraZeneca,FUNDACAO OSWALDO CRUZ
430010,-175,2022-02-09,AstraZeneca,FUNDACAO OSWALDO CRUZ
430010,-90,2022-02-09,Janssen,JANSSEN PHARMACEUTICA NV
430010,-60,2021-09-15,CoronaVac,INSTITUTO BUTANTAN
430010,5,2021-08-18,Janssen,JANSSEN PHARMACEUTICA NV
430010,10,2021-08-18,CoronaVac,INSTITUTO BUTANTAN
430010,10,2021-09-14,CoronaVac,INSTITUTO BUTANTAN
430010,10,2022-02-08,Janssen,JANSSEN PHARMACEUTICA NV
430010,10,2023-01-18,CoronaVac,INSTITUTO BUTANTAN
430010,10,2023-02-14,CoronaVac,INSTITUTO BUTANTAN
430010,20,2023-09-05,Pfizer,PFIZER MANUFACTURING BELGIUM NV - BELGICA
430010,24,2023-07-25,Pfizer,PFIZER MANUFACTURING BELGIUM NV - BELGICA
430010,30,2023-02-28,CoronaVac,INSTITUTO BUTANTAN
430010,30,2023-05-30,Pfizer,PFIZER MANUFACTURING BELGIUM NV - BELGICA
430010,30,2023-08-22,Pfizer,PFIZER MANUFACTURING BELGIUM NV - BELGICA
430010,30,2023-09-21,Pfizer,PFIZER MANUFACTURING BELGIUM NV - BELGICA
430010,30,2024-01-03,Pfizer,PFIZER MANUFACTURING BELGIUM NV - BELGICA
430010,30,2024-03-18,CoronaVac,INSTITUTO BUTANTAN
430010,36,2022-01-28,Pfizer,PFIZER MANUFACTURING BELGIUM NV - BELGICA
430010,36,2023-10-30,Pfizer,PFIZER MANUFACTURING BELGIUM NV - BELGICA
430010,40,2021-07-09,CoronaVac,INSTITUTO BUTANTAN
430010,40,2021-08-11,CoronaVac,INSTITUTO BUTANTAN
430010,40,2021-09-03,CoronaVac,INSTITUTO BUTANTAN
430010,40,2022-10-04,CoronaVac,INSTITUTO BUTANTAN
430010,40,2023-10-04,Pfizer,PFIZER MANUFACTURING BELGIUM NV - BELGICA
430010,45,2021-04-02,AstraZeneca,FUNDACAO OSWALDO CRUZ
430010,48,2021-07-21,Pfizer,PFIZER MANUFACTURING BELGIUM NV - BELGICA
430010,50,2021-02-25,CoronaVac,FUNDACAO BUTANTAN
430010,50,2021-05-04,CoronaVac,FUNDACAO BUTANTAN
430010,50,2022-04-07,AstraZeneca,FUNDACAO OSWALDO CRUZ
430010,50,2022-08-15,Pfizer,PFIZER MANUFACTURING BELGIUM NV - BELGICA
430010,50,2022-09-12,Pfizer,PFIZER MANUFACTURING BELGIUM NV - BELGICA
430010,50,2022-09-26,AstraZeneca,FUNDACAO OSWALDO CRUZ
430010,50,2022-11-22,CoronaVac,INSTITUTO BUTANTAN
430010,50,2022-12-19,CoronaVac,INSTITUTO BUTANTAN
430010,50,2023-03-21,CoronaVac,INSTITUTO BUTANTAN
430010,50,2024-02-14,Pfizer,PFIZER MANUFACTURING BELGIUM NV - BELGICA
430010,50,2024-02-19,Pfizer,PFIZER MANUFACTURING BELGIUM NV - BELGICA
430010,50,2024-03-05,Pfizer,PFIZER MANUFACTURING BELGIUM NV - BELGICA
430010,52,2024-01-16,Pfizer,PFIZER MANUFACTURING BELGIUM NV - BELGICA
430010,54,2021-06-04,Pfizer,PFIZER MANUFACTURING BELGIUM NV - BELGICA
430010,60,2021-01-19,CoronaVac,FUNDACAO BUTANTAN
430010,60,2021-03-23,AstraZeneca,FUNDACAO OSWALDO CRUZ
430010,60,2021-05-10,CoronaVac,FUNDACAO BUTANTAN
430010,60,2021-07-21,CoronaVac,INSTITUTO BUTANTAN
430010,60,2021-08-13,CoronaVac,INSTITUTO BUTANTAN
430010,60,2022-03-16,Pfizer,PFIZER MANUFACTURING BELGIUM NV - BELGICA
430010,60,2022-09-26,Pfizer,PFIZER MANUFACTURING BELGIUM NV - BELGICA
430010,60,2022-10-24,CoronaVac,INSTITUTO BUTANTAN
430010,60,2022-11-07,Pfizer,PFIZER MANUFACTURING BELGIUM NV - BELGICA
430010,60,2022-11-18,Pfizer,PFIZER MANUFACTURING BELGIUM NV - BELGICA
430010,60,2022-11-29,Pfizer,PFIZER MANUFACTURING BELGIUM NV - BELGICA
430010,60,2022-12-05,Pfizer,PFIZER MANUFACTURING BELGIUM NV - BELGICA
430010,60,2022-12-12,Pfizer,PFIZER MANUFACTURING BELGIUM NV - BELGICA
430010,60,2022-12-27,Pfizer,PFIZER MANUFACTURING BELGIUM NV - BELGICA
430010,60,2023-01-02,Pfizer,PFIZER MANUFACTURING BELGIUM NV - BELGICA
430010,60,2023-01-16,Pfizer,PFIZER MANUFACTURING BELGIUM NV - BELGICA
430010,60,2023-01-27,Pfizer,PFIZER MANUFACTURING BELGIUM NV - BELGICA
430010,60,2023-02-14,Pfizer,PFIZER MANUFACTURING BELGIUM NV - BELGICA
430010,60,2023-04-02,Pfizer,PFIZER MANUFACTURING BELGIUM NV - BELGICA
430010,60,2023-04-17,Pfizer,PFIZER MANUFACTURING BELGIUM NV - BELGICA
430010,65,2021-09-27,AstraZeneca,FUNDACAO OSWALDO CRUZ
430010,70,2021-01-25,AstraZeneca,FUNDACAO OSWALDO CRUZ
430010,70,2022-02-01,CoronaVac,INSTITUTO BUTANTAN
430010,70,2023-12-05,Pfizer,PFIZER MANUFACTURING BELGIUM NV - BELGICA
430010,72,2023-03-06,Pfizer,PFIZER MANUFACTURING BELGIUM NV - BELGICA
430010,80,2021-04-23,CoronaVac,FUNDACAO BUTANTAN
430010,80,2021-07-21,AstraZeneca,ASTRAZENECA AB
430010,80,2021-08-17,CoronaVac,INSTITUTO BUTANTAN
430010,80,2021-08-27,CoronaVac,INSTITUTO BUTANTAN
430010,80,2021-09-08,CoronaVac,INSTITUTO BUTANTAN
430010,80,2021-09-22,CoronaVac,INSTITUTO BUTANTAN
430010,80,2022-01-17,Janssen,JANSSEN PHARMACEUTICA NV
430010,80,2023-02-07,Pfizer,PFIZER MANUFACTURING BELGIUM NV - BELGICA
430010,80,2023-07-12,Pfizer,PFIZER MANUFACTURING BELGIUM NV - BELGICA
430010,85,2021-10-04,AstraZeneca,FUNDACAO OSWALDO CRUZ
430010,90,2022-02-15,Pfizer,PFIZER MANUFACTURING BELGIUM NV - BELGICA
430010,96,2021-08-17,Pfizer,PFIZER MANUFACTURING BELGIUM NV - BELGICA
430010,100,2021-01-22,CoronaVac,FUNDACAO BUTANTAN
430010,100,2021-05-14,CoronaVac,FUNDACAO BUTANTAN
430010,100,2021-08-03,AstraZeneca,ASTRAZENECA AB
430010,100,2022-02-01,Pfizer,PFIZER MANUFACTURING BELGIUM NV - BELGICA
430010,100,2022-03-28,Pfizer,PFIZER MANUFACTURING BELGIUM NV - BELGICA
430010,100,2022-06-13,AstraZeneca,FUNDACAO OSWALDO CRUZ
430010,100,2022-07-18,Pfizer,PFIZER MANUFACTURING BELGIUM NV - BELGICA
430010,100,2023-03-21,Pfizer,PFIZER MANUFACTURING BELGIUM NV - BELGICA
430010,102,2021-07-01,Pfizer,PFIZER MANUFACTURING BELGIUM NV - BELGICA
430010,102,2022-05-09,Pfizer,PFIZER MANUFACTURING BELGIUM NV - BELGICA
430010,102,2022-05-16,Pfizer,PFIZER MANUFACTURING BELGIUM NV - BELGICA
430010,102,2022-07-20,Pfizer,PFIZER MANUFACTURING BELGIUM NV - BELGICA
430010,102,2022-08-01,Pfizer,PFIZER MANUFACTURING BELGIUM NV - BELGICA
430010,102,2022-08-29,Pfizer,PFIZER MANUFACTURING BELGIUM NV - BELGICA
430010,102,2022-10-24,Pfizer,PFIZER MANUFACTURING BELGIUM NV - BELGICA
430010,102,2022-11-22,Pfizer,PFIZER MANUFACTURING BELGIUM NV - BELGICA
430010,102,2023-01-20,Pfizer,PFIZER MANUFACTURING BELGIUM NV - BELGICA
430010,110,2022-02-07,Pfizer,PFIZER MANUFACTURING BELGIUM NV - BELGICA
430010,110,2022-10-10,Pfizer,PFIZER MANUFACTURING BELGIUM NV - BELGICA
430010,110,2023-03-16,CoronaVac,INSTITUTO BUTANTAN
430010,115,2021-06-29,Janssen,JANSSEN PHARMACEUTICA NV
430010,116,2023-06-27,Pfizer,PFIZER MANUFACTURING BELGIUM NV - BELGICA
430010,120,2021-06-29,CoronaVac,INSTITUTO BUTANTAN
430010,120,2021-07-15,CoronaVac,INSTITUTO BUTANTAN
430010,120,2021-08-06,Pfizer,PFIZER MANUFACTURING BELGIUM NV - BELGICA
430010,120,2021-08-13,Pfizer,PFIZER MANUFACTURING BELGIUM NV - BELGICA
430010,120,2021-08-23,CoronaVac,INSTITUTO BUTANTAN
430010,120,2021-09-15,CoronaVac,INSTITUTO BUTANTAN
430010,120,2023-03-16,Pfizer,PFIZER MANUFACTURING BELGIUM NV - BELGICA
430010,130,2021-08-10,AstraZeneca,ASTRAZENECA AB
430010,130,2023-05-16,Pfizer,PFIZER MANUFACTURING BELGIUM NV - BELGICA
430010,132,2021-08-23,Pfizer,PFIZER MANUFACTURING BELGIUM NV - BELGICA
430010,144,2022-01-11,Pfizer,PFIZER MANUFACTURING BELGIUM NV - BELGICA
430010,150,2022-08-01,AstraZeneca,FUNDACAO OSWALDO CRUZ
430010,150,2022-08-29,AstraZeneca,FUNDACAO OSWALDO CRUZ
430010,160,2021-02-01,CoronaVac,FUNDACAO BUTANTAN
430010,160,2021-07-29,CoronaVac,INSTITUTO BUTANTAN
430010,160,2021-12-15,Janssen,JANSSEN PHARMACEUTICA NV
430010,162,2021-09-14,Pfizer,PFIZER MANUFACTURING BELGIUM NV - BELGICA
430010,162,2021-12-20,Pfizer,PFIZER MANUFACTURING BELGIUM NV - BELGICA
430010,180,2021-03-26,CoronaVac,FUNDACAO BUTANTAN
430010,180,2021-06-18,Pfizer,PFIZER MANUFACTURING BELGIUM NV - BELGICA
430010,180,2021-08-10,Pfizer,PFIZER MANUFACTURING BELGIUM NV - BELGICA
430010,180,2021-08-11,Pfizer,PFIZER MANUFACTURING BELGIUM NV - BELGICA
430010,180,2021-09-03,Pfizer,PFIZER MANUFACTURING BELGIUM NV - BELGICA
430010,185,2021-08-10,AstraZeneca,FUNDACAO OSWALDO CRUZ
430010,185,2021-12-09,Janssen,JANSSEN PHARMACEUTICA NV
430010,186,2021-05-24,Pfizer,PFIZER MANUFACTURING BELGIUM NV - BELGIVA
430010,195,2021-09-17,AstraZeneca,FUNDACAO OSWALDO CRUZ
430010,196,2022-01-17,Pfizer,PFIZER MANUFACTURING BELGIUM NV - BELGICA
430010,198,2021-11-03,Pfizer,PFIZER MANUFACTURING BELGIUM NV - BELGICA
430010,200,2021-03-04,CoronaVac,FUNDACAO BUTANTAN
430010,200,2021-10-13,CoronaVac,INSTITUTO BUTANTAN
430010,200,2021-11-03,AstraZeneca,FUNDACAO OSWALDO CRUZ
430010,200,2021-11-16,CoronaVac,INSTITUTO BUTANTAN
430010,200,2022-05-02,AstraZeneca,FUNDACAO OSWALDO CRUZ
430010,200,2022-06-24,AstraZeneca,FUNDACAO OSWALDO CRUZ
430010,200,2022-07-04,AstraZeneca,FUNDACAO OSWALDO CRUZ
430010,200,2022-07-20,AstraZeneca,FUNDACAO OSWALDO CRUZ
430010,202,2022-06-13,Pfizer,PFIZER MANUFACTURING BELGIUM NV - BELGICA
430010,204,2021-12-09,Pfizer,PFIZER MANUFACTURING BELGIUM NV - BELGICA
430010,210,2021-04-09,CoronaVac,FUNDACAO BUTANTAN
430010,215,2021-09-22,AstraZeneca,FUNDACAO OSWALDO CRUZ
430010,222,2021-07-06,Pfizer,PFIZER MANUFACTURING BELGIUM NV - BELGICA
430010,228,2021-07-29,Pfizer,PFIZER MANUFACTURING BELGIUM NV - BELGICA
430010,228,2021-11-25,Pfizer,PFIZER MANUFACTURING BELGIUM NV - BELGICA
430010,234,2021-06-11,Pfizer,PFIZER MANUFACTURING BELGIUM NV - BELGICA
430010,234,2021-06-29,Pfizer,PFIZER MANUFACTURING BELGIUM NV - BELGICA
430010,234,2021-09-08,Pfizer,PFIZER MANUFACTURING BELGIUM NV - BELGICA
430010,240,2021-02-25,AstraZeneca,FUNDACAO OSWALDO CRUZ
430010,240,2021-05-14,AstraZeneca,ASTRAZENECA AB
430010,240,2021-07-09,Pfizer,PFIZER MANUFACTURING BELGIUM NV - BELGICA
430010,240,2021-09-15,Pfizer,PFIZER MANUFACTURING BELGIUM NV - BELGICA
430010,245,2021-04-09,AstraZeneca,FUNDACAO OSWALDO CRUZ
430010,245,2021-04-23,AstraZeneca,FUNDACAO OSWALDO CRUZ
430010,246,2021-08-03,Pfizer,PFIZER MANUFACTURING BELGIUM NV - BELGICA
430010,250,2021-02-08,CoronaVac,FUNDACAO BUTANTAN
430010,252,2021-11-08,Pfizer,PFIZER MANUFACTURING BELGIUM NV - BELGICA
430010,270,2021-03-26,AstraZeneca,ASTRAZENECA AB
430010,270,2021-04-16,CoronaVac,FUNDACAO BUTANTAN
430010,270,2021-06-16,AstraZeneca,ASTRAZENECA AB
430010,274,2022-01-20,Pfizer,PFIZER MANUFACTURING BELGIUM NV - BELGICA
430010,275,2021-08-24,AstraZeneca,FUNDACAO OSWALDO CRUZ
430010,280,2021-08-03,AstraZeneca,FUNDACAO OSWALDO CRUZ
430010,280,2021-09-03,AstraZeneca,FUNDACAO OSWALDO CRUZ
430010,282,2021-10-20,Pfizer,PFIZER MANUFACTURING BELGIUM NV - BELGICA
430010,290,2021-06-29,AstraZeneca,FUNDACAO OSWALDO CRUZ
430010,294,2021-08-27,Pfizer,PFIZER MANUFACTURING BELGIUM NV - BELGICA
430010,300,2021-12-20,CoronaVac,INSTITUTO BUTANTAN
430010,300,2022-02-24,AstraZeneca,FUNDACAO OSWALDO CRUZ
430010,300,2022-05-09,AstraZeneca,FUNDACAO OSWALDO CRUZ
430010,300,2022-05-30,AstraZeneca,FUNDACAO OSWALDO CRUZ
430010,305,2021-06-11,AstraZeneca,FUNDACAO OSWALDO CRUZ
430010,305,2021-07-06,Janssen,JANSSEN PHARMACEUTICA NV
430010,320,2021-03-11,CoronaVac,FUNDACAO BUTANTAN
430010,320,2021-11-19,CoronaVac,INSTITUTO BUTANTAN
430010,335,2021-07-21,AstraZeneca,FUNDACAO OSWALDO CRUZ
430010,336,2021-08-18,Pfizer,PFIZER MANUFACTURING BELGIUM NV - BELGICA
430010,340,2021-08-18,AstraZeneca,FUNDACAO OSWALDO CRUZ
430010,348,2021-10-07,Pfizer,PFIZER MANUFACTURING BELGIUM NV - BELGICA
430010,350,2022-05-23,AstraZeneca,FUNDACAO OSWALDO CRUZ
430010,380,2021-05-19,CoronaVac,FUNDACAO BUTANTAN
430010,385,2021-04-16,AstraZeneca,FUNDACAO OSWALDO CRUZ
430010,396,2021-11-16,Pfizer,PFIZER MANUFACTURING BELGIUM NV - BELGICA
430010,404,2022-03-15,Pfizer,PFIZER MANUFACTURING BELGIUM NV - BELGICA
430010,408,2021-11-19,Pfizer,PFIZER MANUFACTURING BELGIUM NV - BELGICA
430010,425,2021-10-07,AstraZeneca,FUNDACAO OSWALDO CRUZ
430010,432,2021-10-13,Pfizer,PFIZER MANUFACTURING BELGIUM NV - BELGICA
430010,440,2021-03-23,CoronaVac,FUNDACAO BUTANTAN
430010,450,2021-11-16,AstraZeneca,FUNDACAO OSWALDO CRUZ
430010,465,2021-06-04,AstraZeneca,FUNDACAO OSWALDO CRUZ
430010,470,2021-03-18,CoronaVac,FUNDACAO BUTANTAN
430010,470,2021-08-24,CoronaVac,INSTITUTO BUTANTAN
430010,485,2022-02-08,AstraZeneca,FUNDACAO OSWALDO CRUZ
430010,498,2021-08-24,Pfizer,PFIZER MANUFACTURING BELGIUM NV - BELGICA
430010,515,2021-04-30,AstraZeneca,FUNDACAO OSWALDO CRUZ
430010,515,2021-07-15,AstraZeneca,FUNDACAO OSWALDO CRUZ
430010,554,2022-02-24,Pfizer,PFIZER MANUFACTURING BELGIUM NV - BELGICA
430010,565,2021-05-27,AstraZeneca,FUNDACAO OSWALDO CRUZ
430010,600,2021-10-04,Pfizer,PFIZER MANUFACTURING BELGIUM NV - BELGICA
430010,600,2022-02-08,Pfizer,PFIZER MANUFACTURING BELGIUM NV - BELGICA
430010,612,2022-01-10,Pfizer,PFIZER MANUFACTURING BELGIUM NV - BELGICA
430010,624,2021-09-27,Pfizer,PFIZER MANUFACTURING BELGIUM NV - BELGICA
430010,684,2021-12-01,Pfizer,PFIZER MANUFACTURING BELGIUM NV - BELGICA
430010,695,2021-05-04,AstraZeneca,FUNDACAO OSWALDO CRUZ
430010,696,2021-09-22,Pfizer,PFIZER MANUFACTURING BELGIUM NV - BELGICA
430010,855,2021-07-16,AstraZeneca,FUNDACAO OSWALDO CRUZ
430010,936,2021-12-23,Pfizer,PFIZER MANUFACTURING BELGIUM NV - BELGICA
430010,940,2021-04-02,CoronaVac,FUNDACAO BUTANTAN
430010,1025,2021-07-01,AstraZeneca,FUNDACAO OSWALDO CRUZ
430010,1116,2021-10-26,Pfizer,PFIZER MANUFACTURING BELGIUM NV - BELGICA
430020,-80,2022-07-21,CoronaVac,INSTITUTO BUTANTAN
430020,-60,2022-03-17,AstraZeneca,FUNDACAO OSWALDO CRUZ
430020,6,2023-09-21,Pfizer,PFIZER MANUFACTURING BELGIUM NV - BELGICA
430020,10,2021-04-02,AstraZeneca,FUNDACAO OSWALDO CRUZ
430020,10,2022-01-27,CoronaVac,INSTITUTO BUTANTAN
430020,10,2022-05-31,AstraZeneca,FUNDACAO OSWALDO CRUZ
430020,10,2022-11-22,CoronaVac,INSTITUTO BUTANTAN
430020,10,2022-12-20,CoronaVac,INSTITUTO BUTANTAN
430020,10,2023-01-24,CoronaVac,INSTITUTO BUTANTAN
430020,10,2023-02-02,Pfizer,PFIZER MANUFACTURING BELGIUM NV - BELGICA
430020,10,2023-02-14,CoronaVac,INSTITUTO BUTANTAN
430020,10,2023-03-07,CoronaVac,INSTITUTO BUTANTAN
430020,10,2023-03-22,CoronaVac,INSTITUTO BUTANTAN
430020,10,2023-04-04,CoronaVac,INSTITUTO BUTANTAN
430020,10,2023-05-31,Pfizer,PFIZER MANUFACTURING BELGIUM NV - BELGICA
430020,10,2023-06-16,Pfizer,PFIZER MANUFACTURING BELGIUM NV - BELGICA
430020,10,2023-08-10,CoronaVac,INSTITUTO BUTANTAN
430020,10,2023-08-24,CoronaVac,INSTITUTO BUTANTAN
430020,10,2023-09-15,Pfizer,PFIZER MANUFACTURING BELGIUM NV - BELGICA
430020,12,2023-03-07,Pfizer,PFIZER MANUFACTURING BELGIUM NV - BELGICA
430020,12,2023-05-17,Pfizer,PFIZER MANUFACTURING BELGIUM NV - BELGICA
430020,16,2023-10-11,Pfizer,PFIZER MANUFACTURING BELGIUM NV - BELGICA
430020,18,2021-06-04,Pfizer,PFIZER MANUFACTURING BELGIUM NV - BELGICA
430020,18,2021-07-21,Pfizer,PFIZER MANUFACTURING BELGIUM NV - BELGICA
430020,18,2022-07-26,Pfizer,PFIZER MANUFACTURING BELGIUM NV - BELGICA
430020,18,2023-02-07,Pfizer,PFIZER MANUFACTURING BELGIUM NV - BELGICA
430020,20,2021-05-04,CoronaVac,FUNDACAO BUTANTAN
430020,20,2021-07-09,CoronaVac,INSTITUTO BUTANTAN
430020,20,2021-08-03,CoronaVac,INSTITUTO BUTANTAN
430020,20,2021-08-11,CoronaVac,INSTITUTO BUTANTAN
430020,20,2021-09-03,CoronaVac,INSTITUTO BUTANTAN
430020,20,2021-09-10,CoronaVac,INSTITUTO BUTANTAN
430020,20,2021-10-07,CoronaVac,INSTITUTO BUTANTAN
430020,20,2021-10-08,CoronaVac,INSTITUTO BUTANTAN
430020,20,2022-08-16,Pfizer,PFIZER MANUFACTURING BELGIUM NV - BELGICA
430020,20,2022-10-24,CoronaVac,INSTITUTO BUTANTAN
430020,20,2022-12-14,Pfizer,PFIZER MANUFACTURING BELGIUM NV - BELGICA
430020,20,2023-01-12,Pfizer,PFIZER MANUFACTURING BELGIUM NV - BELGICA
430020,20,2023-03-15,CoronaVac,INSTITUTO BUTANTAN
430020,20,2023-03-15,Pfizer,PFIZER MANUFACTURING BELGIUM NV - BELGICA
430020,20,2023-03-29,CoronaVac,INSTITUTO BUTANTAN
430020,20,2023-04-12,CoronaVac,INSTITUTO BUTANTAN
430020,20,2023-04-18,Pfizer,PFIZER MANUFACTURING BELGIUM NV - BELGICA
430020,20,2024-01-15,Pfizer,PFIZER MANUFACTURING BELGIUM NV - BELGICA
430020,20,2024-02-01,Pfizer,PFIZER MANUFACTURING BELGIUM NV - BELGICA
430020,22,2023-04-12,Pfizer,PFIZER MANUFACTURING BELGIUM NV - BELGICA
430020,22,2023-06-14,Pfizer,PFIZER MANUFACTURING BELGIUM NV - BELGICA
430020,22,2023-08-24,Pfizer,PFIZER MANUFACTURING BELGIUM NV - BELGICA
430020,24,2023-02-14,Pfizer,PFIZER MANUFACTURING BELGIUM NV - BELGICA
430020,30,2021-01-25,AstraZeneca,FUNDACAO OSWALDO CRUZ
430020,30,2021-03-23,AstraZeneca,FUNDACAO OSWALDO CRUZ
430020,30,2021-07-21,CoronaVac,INSTITUTO BUTANTAN
430020,30,2021-08-13,CoronaVac,INSTITUTO BUTANTAN
430020,30,2021-08-16,CoronaVac,INSTITUTO BUTANTAN
430020,30,2021-09-27,AstraZeneca,FUNDACAO OSWALDO CRUZ
430020,30,2021-10-04,AstraZeneca,FUNDACAO OSWALDO CRUZ
430020,30,2021-10-04,CoronaVac,INSTITUTO BUTANTAN
430020,30,2022-02-23,Janssen,JANSSEN PHARMACEUTICA NV
430020,30,2022-04-19,Pfizer,PFIZER MANUFACTURING BELGIUM NV - BELGICA
430020,30,2022-07-12,Pfizer,PFIZER MANUFACTURING BELGIUM NV - BELGICA
430020,30,2022-12-27,Pfizer,PFIZER MANUFACTURING BELGIUM NV - BELGICA
430020,30,2023-01-02,Pfizer,PFIZER MANUFACTURING BELGIUM NV - BELGICA
430020,30,2023-04-18,CoronaVac,INSTITUTO BUTANTAN
430020,32,2022-08-30,Pfizer,PFIZER MANUFACTURING BELGIUM NV - BELGICA
430020,32,2023-03-22,Pfizer,PFIZER MANUFACTURING BELGIUM NV - BELGICA
430020,34,2023-03-29,Pfizer,PFIZER MANUFACTURING BELGIUM NV - BELGICA
430020,35,2022-01-17,Janssen,JANSSEN PHARMACEUTICA NV
430020,36,2021-08-16,Pfizer,PFIZER MANUFACTURING BELGIUM NV - BELGICA
430020,36,2022-08-02,Pfizer,PFIZER MANUFACTURING BELGIUM NV - BELGICA
430020,36,2023-01-10,Pfizer,PFIZER MANUFACTURING BELGIUM NV - BELGICA
430020,36,2023-01-16,Pfizer,PFIZER MANUFACTURING BELGIUM NV - BELGICA
430020,36,2023-01-24,Pfizer,PFIZER MANUFACTURING BELGIUM NV - BELGICA
430020,36,2023-01-31,Pfizer,PFIZER MANUFACTURING BELGIUM NV - BELGICA
430020,38,2023-04-04,Pfizer,PFIZER MANUFACTURING BELGIUM NV - BELGICA
430020,40,2021-04-23,CoronaVac,FUNDACAO BUTANTAN
430020,40,2021-05-10,CoronaVac,FUNDACAO BUTANTAN
430020,40,2021-07-21,AstraZeneca,ASTRAZENECA AB
430020,40,2021-08-23,CoronaVac,INSTITUTO BUTANTAN
430020,40,2021-09-15,CoronaVac,INSTITUTO BUTANTAN
430020,40,2021-10-20,CoronaVac,INSTITUTO BUTANTAN
430020,40,2022-02-01,CoronaVac,INSTITUTO BUTANTAN
430020,40,2022-02-08,CoronaVac,INSTITUTO BUTANTAN
430020,40,2022-03-28,Janssen,JANSSEN PHARMACEUTICA NV
430020,40,2022-04-04,Janssen,JANSSEN PHARMACEUTICA NV
430020,42,2021-08-13,Pfizer,PFIZER MANUFACTURING BELGIUM NV - BELGICA
430020,42,2021-08-23,Pfizer,PFIZER MANUFACTURING BELGIUM NV - BELGICA
430020,42,2022-02-23,Pfizer,PFIZER MANUFACTURING BELGIUM NV - BELGICA
430020,42,2022-03-22,Pfizer,PFIZER MANUFACTURING BELGIUM NV - BELGICA
430020,48,2021-07-01,Pfizer,PFIZER MANUFACTURING BELGIUM NV - BELGICA
430020,50,2021-03-29,AstraZeneca,ASTRAZENECA AB
430020,50,2021-06-17,AstraZeneca,ASTRAZENECA AB
430020,50,2021-08-03,AstraZeneca,ASTRAZENECA AB
430020,50,2021-08-09,AstraZeneca,ASTRAZENECA AB
430020,50,2022-02-01,Pfizer,PFIZER MANUFACTURING BELGIUM NV - BELGICA
430020,50,2022-02-08,Pfizer,PFIZER MANUFACTURING BELGIUM NV - BELGICA
430020,50,2022-03-21,Janssen,JANSSEN PHARMACEUTICA NV
430020,50,2022-03-28,Pfizer,PFIZER MANUFACTURING BELGIUM NV - BELGICA
430020,50,2022-04-04,Pfizer,PFIZER MANUFACTURING BELGIUM NV - BELGICA
430020,50,2022-05-31,Janssen,JANSSEN PHARMACEUTICA NV
430020,50,2022-06-14,AstraZeneca,FUNDACAO OSWALDO CRUZ
430020,50,2022-07-26,AstraZeneca,FUNDACAO OSWALDO CRUZ
430020,50,2022-08-02,AstraZeneca,FUNDACAO OSWALDO CRUZ
430020,50,2022-08-16,AstraZeneca,FUNDACAO OSWALDO CRUZ
430020,50,2022-08-30,AstraZeneca,FUNDACAO OSWALDO CRUZ
430020,54,2021-12-27,Pfizer,PFIZER MANUFACTURING BELGIUM NV - BELGICA
430020,54,2022-02-17,Pfizer,PFIZER MANUFACTURING BELGIUM NV - BELGICA
430020,54,2022-10-24,Pfizer,PFIZER MANUFACTURING BELGIUM NV - BELGICA
430020,60,2021-02-25,CoronaVac,FUNDACAO BUTANTAN
430020,60,2021-09-08,CoronaVac,INSTITUTO BUTANTAN
430020,60,2022-01-31,Pfizer,PFIZER MANUFACTURING BELGIUM NV - BELGICA
430020,60,2022-02-15,Pfizer,PFIZER MANUFACTURING BELGIUM NV - BELGICA
430020,60,2022-04-11,Pfizer,PFIZER MANUFACTURING BELGIUM NV - BELGICA
430020,65,2021-06-25,Janssen,JANSSEN PHARMACEUTICA NV
430020,66,2021-08-05,Pfizer,PFIZER MANUFACTURING BELGIUM NV - BELGICA
430020,66,2021-08-09,Pfizer,PFIZER MANUFACTURING BELGIUM NV - BELGICA
430020,66,2021-12-20,Pfizer,PFIZER MANUFACTURING BELGIUM NV - BELGICA
430020,66,2022-03-14,Pfizer,PFIZER MANUFACTURING BELGIUM NV - BELGICA
430020,70,2021-06-25,CoronaVac,INSTITUTO BUTANTAN
430020,70,2021-07-15,CoronaVac,INSTITUTO BUTANTAN
430020,70,2021-08-09,AstraZeneca,FUNDACAO OSWALDO CRUZ
430020,72,2021-08-11,Pfizer,PFIZER MANUFACTURING BELGIUM NV - BELGICA
430020,75,2021-12-16,Janssen,JANSSEN PHARMACEUTICA NV
430020,78,2021-01-19,CoronaVac,FUNDACAO BUTANTAN
